
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 8787708443072 ;MG ;CONTAGEM ;DONATO ;VIA DE ACESSO, N. 375, Apto 303, BL 26 ;134.797,16;128.000,00;0.00;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708443072
 8787705519965 ;MG ;CONTAGEM ;CONQUISTA VEREDAS ;RUA ARATICUM, N. 370, Apto 403, BL 04 ;174.291,47;165.000,00;0.00;Apartamento, 0.00 de área total, 43.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705519965
 8787705366956 ;MG ;CONTAGEM ;SAPUCAIA II ;AV DIAMANTE, N. 1030, Apto 304, BL 06 ;158.502,78;150.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705366956
 8787707175449 ;MG ;CONTAGEM ;FAZENDA DO MANDU ;RUA 8, N. 570, Apto 102, BL 06 ;174.914,06;165.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707175449
 8444412996783 ;MG ;CONTAGEM ;PARQUE XANGRILA ;RUA ANDRELANDIA, N. 654, Apto 101, LT 08 QD 94 ;183.959,90;171.000,00;0.00;Apartamento, 0.00 de área total, 53.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412996783
 8787705286979 ;MG ;CONTAGEM ;BAIRRO EMPRESARIAL DO MANDU ;AVENIDA WILSON TAVARES RIBEIRO, N. 980, Apto 303, BL 08 ;175.658,73;162.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705286979
 8787711572589 ;MG ;CONTAGEM ;BOM JESUS ;RUA MARIA APARECIDA, N. 145, Apto 204, BLOCO 4 VG 78 LOTE 4 QUADRA 2 ;173.642,11;160.000,00;0.00;Apartamento, 0.00 de área total, 44.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711572589
 8444406600857 ;MG ;CONTAGEM ;BELA VISTA ;AVENIDA HUM, N. 670, Apto 13, CONJ A ;135.908,77;125.000,00;0.00;Apartamento, 0.00 de área total, 39.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406600857
 8787712766964 ;MG ;CONTAGEM ;CHACARAS CALIFORNIA ;RUA JOAO ROSA, N. 65, Apto 903, BLOCO 03  VG GARAGEM N 86 ;190.306,91;175.000,00;0.00;Apartamento, 0.00 de área total, 49.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712766964
 1787700730953 ;MG ;CONTAGEM ;CHACARAS COTIA ;RUA BETA CENTAURI, N. 280, Apto 202, BLOCO 5 ;209.611,47;190.000,00;0.00;Apartamento, 0.00 de área total, 48.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700730953
 8787711962557 ;MG ;CONTAGEM ;CHACARAS CALIFORNIA ;RUA JOAO ROSA, N. 65, Apto 1205, BL03 ;197.896,51;178.000,00;0.00;Apartamento, 0.00 de área total, 49.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711962557
 8555537265492 ;MG ;CONTAGEM ;CHACARAS COTIA ;RUA OITO FAZENDA DO MANDU, N. 595, Apto 101, BL 12 ;178.170,04;160.000,00;0.00;Apartamento, 0.00 de área total, 48.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537265492
 8787710231613 ;MG ;CONTAGEM ;DONATO ;VIA DE ACESSO, N. 375, Apto 102, BL 14 ;140.606,42;126.000,00;0.00;Apartamento, 0.00 de área total, 61.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710231613
 8787701035696 ;MG ;CONTAGEM ;CHACARAS COTIA ;RUA 7, N. 200, Apto 404, BL 02 ;186.480,18;165.000,00;0.00;Apartamento, 0.00 de área total, 45.17 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701035696
 8787707962459 ;MG ;CONTAGEM ;CHACARA CONTAGEM ;RUA DAS VERTENTES, N. 628, Apto 311, BL A VG 85 ;199.364,53;175.000,00;0.00;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707962459
 8444411061896 ;MG ;CONTAGEM ;SAPUCAIA ;AVENIDA DAS TULIPAS, N. 150, Apto 404, BLOCO 15 ;152.018,26;131.000,00;0.00;Apartamento, 0.00 de área total, 44.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411061896
 8444408666243 ;MG ;CONTAGEM ;CENTRO ;RUA JOAO DE DEUS COSTA, N. 130, Apto 304, BLOCO 07 ;169.588,03;146.000,00;0.00;Apartamento, 0.00 de área total, 41.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408666243
 1555533049690 ;MG ;CONTAGEM ;FONTE GRANDE ;RUA JOAQUIM JOSE, N. 1465, Apto 401, BL 05 ;218.509,13;186.000,00;0.00;Apartamento, 0.00 de área total, 44.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533049690
 8787706666848 ;MG ;CONTAGEM ;SAPUCAIA II ;AVENIDA DIAMANTE, N. 1030, Apto 301, BL2 LT 01 PT B ;164.721,31;140.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706666848
 8444406251844 ;MG ;CONTAGEM ;PARQUE MARACANA ;RUA VISTA ALEGRE, N. 126, Apto 307, BL 02 LT01 QD 19 ;165.881,28;139.000,00;0.00;Apartamento, 0.00 de área total, 43.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406251844
 1787700107059 ;MG ;CONTAGEM ;RIACHO DAS PEDRAS ;RUA RIO COMPRIDO, N. 4185, Apto 1407, BL 02 ;270.662,87;226.000,00;0.00;Apartamento, 0.00 de área total, 56.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700107059
 8444420232045 ;MG ;CONTAGEM ;SAPUCAIA ;RUA DAS SEMPREVIVAS, N. 180, Apto 302, . ;170.067,62;142.000,00;0.00;Apartamento, 0.00 de área total, 44.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420232045
 8787707213855 ;MG ;CONTAGEM ;FAZENDA DO MANDU ;RUA OITO, N. 570, Apto 104, BL 06 VG 126 ;188.145,54;156.700,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707213855
 8555534590597 ;MG ;CONTAGEM ;FONTE GRANDE ;RUA JOAQUIM JOSE, N. 1465, Apto 204, BL 03 ;218.426,53;180.000,00;0.00;Apartamento, 0.00 de área total, 44.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534590597
 8555536236707 ;MG ;CONTAGEM ;CABRAL ;ALAMEDA DAS COTOVIAS, N. 260, Apto 602, TORRE 09 VG 326 ;218.934,86;180.000,00;0.00;Apartamento, 0.00 de área total, 48.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536236707
 1555533083197 ;MG ;CONTAGEM ;CABRAL ;ALAMEDA DAS COTOVIAS, N. 520, Apto 303, BL 7 TL 01A QD 03 ;191.553,39;155.000,00;0.00;Apartamento, 0.00 de área total, 44.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533083197
 8787705684222 ;MG ;CONTAGEM ;SAPUCAIA II ;AVENIDA DIAMANTE, N. 1030, Apto 401, BL 03 ;161.604,23;130.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705684222
 8555535247020 ;MG ;CONTAGEM ;PARQUE DAS MANGUEIRAS ;RUA OITO, N. 62, Apto 104, BL 14 LT 01B QD 04 ;231.262,09;184.000,00;0.00;Apartamento, 0.00 de área total, 52.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535247020
 8555535890357 ;MG ;CONTAGEM ;PARQUE DAS MANGUEIRAS ;RUA ARTERIAL, N. 615, Apto 201, BL 21 LT 01 QD 08 ;202.411,94;150.000,00;0.00;Apartamento, 0.00 de área total, 44.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535890357
 8555536458076 ;MG ;CONTAGEM ;FONTE GRANDE ;RUA JOAQUIM JOSE, N. 1465, Apto 103, VG 49 ;235.857,08;170.000,00;0.00;Apartamento, 0.00 de área total, 44.79 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536458076
 8555523577462 ;MG ;CONTAGEM ;PARQUE DAS MANGUEIRAS ;RUA DEZ, N. 401, Apto 302, BL 11 LT 01 QD 02 ;219.360,74;151.000,00;0.00;Apartamento, 0.00 de área total, 44.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523577462
 8444404199233 ;MG ;CONTAGEM ;PARQUE MARACANA ;RUA VISTA ALEGRE, N. 126, Apto 407, BL 04 ;165.881,28;110.000,00;0.00;Apartamento, 0.00 de área total, 43.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404199233
 8444412900433 ;MG ;CONTAGEM ;JARDIM RIACHO DAS PEDRAS ;AVENIDA MARTE, N. 748, Apto 201, LT 1 A QD 208 ;225.114,90;149.000,00;0.00;Apartamento, 0.00 de área total, 50.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412900433
 8555525370970 ;MG ;CONTAGEM ;PARQUE DAS MANGUEIRAS ;RUA ARTERIAL, N. 615, Apto 302, BL 11 LT 01 QD 08 ;202.411,94;133.000,00;0.00;Apartamento, 0.00 de área total, 44.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525370970
 1555529299202 ;MG ;CONTAGEM ;JARDIM RIACHO DAS PEDRAS ;RUA RIGEL, N. 119, LT N 21 QD 228 ;689.111,04;433.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 383.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529299202
 1444400105082 ;MG ;CONTAGEM ;CIDADE JARDIM ELDORADO ;RUA MONSENHOR BICALHO, N. 1028, Apto 202, QD 11 LT C29 ;662.804,04;400.892,99;0.00;Apartamento, 0.00 de área total, 74.43 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400105082
 8444405206012 ;MG ;CONTAGEM ;PARQUE MARACANA ;RUA VISTA ALEGRE, N. 126, Apto 101, BL 07 ;166.127,72;97.000,00;0.00;Apartamento, 0.00 de área total, 43.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405206012
 1444405017319 ;MG ;CONTAGEM ;TROPICAL ;RUA OITENTA E CINCO N SN 0 1098, N. SN, LT 08 QD 109 ;1.077.895,07;610.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 2175.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405017319
 8555516202157 ;MG ;CONTAGEM ;DARCY VARGAS ;RUA SANTA TEREZINHA, N. 95, Apto 207, BLOCO 1 VG 19 ;224.624,57;114.000,00;0.00;Apartamento, 0.00 de área total, 47.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555516202157
 8555533740170 ;MG ;COROMANDEL ;CENTRO ;RUA SAO PAULO, N. 246, LT 110 QD 003 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 50.59 de área privativa, 200.26 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533740170
 8555534815190 ;MG ;COROMANDEL ;RESIDENCIAL LIBERDAD ;RUA CURITIBA, N. 167, CASA  LT 340  QD 003  SETOR 022 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 50.59 de área privativa, 200.26 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534815190
 8444410233707 ;MG ;CORONEL FABRICIANO ;BOM JESUS ;RUA AUGUSTA, N. 300, AP 202LT 18QD 11 ;93.505,50;165.000,00;43.33;Apartamento, 0.00 de área total, 91.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410233707
 8787710551359 ;MG ;CORONEL FABRICIANO ;SAO VICENTE ;RUA VEREADOR JOSE BARBOSA, N. 485, Apto 404, BL 04 ;99.948,50;145.000,00;31.07;Apartamento, 0.00 de área total, 48.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710551359
 1444409430717 ;MG ;CORONEL FABRICIANO ;NOSSA SENHORA DA PENHA ;RUA MARIA FRANCELINA PIMENTEL, N. 55, UNIDADE 03 ;270.317,28;262.000,00;0.00;Casa, 0.00 de área total, 91.17 de área privativa, 900.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409430717
 8444410461831 ;MG ;CORONEL FABRICIANO ;FLORESTA ;AVENIDA CEREJEIRA, N. 55, Apto 401, . ;140.937,49;125.750,00;0.00;Apartamento, 0.00 de área total, 50.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410461831
 8444403871167 ;MG ;DELTA ;CENTRO ;AVENIDA ALTIVO BALBINO DE OLIVEIRA, N. 1001, LOTE 09 QD 97 ;145.000,00;145.000,00;0.00;Casa, 0.00 de área total, 53.91 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403871167
 8444413305610 ;MG ;DIVINOPOLIS ;FLORAMAR ;AVENIDA TENECI, N. 204, QD 09, LT 284 ;48.000,00;120.000,00;60.00;Casa, 0.00 de área total, 42.43 de área privativa, 205.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413305610
 8787709910600 ;MG ;DIVINOPOLIS ;FAZENDA GAFANHOTO ;RUA MARAJUARAS, N. 1051, Apto APTO, APARTAMENTO ;69.275,00;125.000,00;44.58;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709910600
 8787702403192 ;MG ;DIVINOPOLIS ;JARDIM CANDIDES ;RUA MARAJUARAS, N. 1051, Apto 15, BL 7 ;58.191,00;105.000,00;44.58;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702403192
 8555537512791 ;MG ;DIVINOPOLIS ;AEROPORTO ;RUA ACYLINO DINIZ MOREIRA, N. 202, Apto 103, VG N 3 ;76.800,00;128.000,00;40.00;Apartamento, 0.00 de área total, 48.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537512791
 8555527513698 ;MG ;DIVINOPOLIS ;REALENGO ;RUA SOLDADO DOMINGOS BRANDAO, N. 630, Apto 101, BL 13 ;85.800,00;143.000,00;40.00;Apartamento, 0.00 de área total, 48.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527513698
 8555537838620 ;MG ;DIVINOPOLIS ;JARDIM CANDIDES ;RUA MARAJUARAS, N. 1051, Apto 4, BL 02 LT 650 QD 222 ;94.681,90;119.000,00;20.44;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537838620
 8787702304267 ;MG ;DIVINOPOLIS ;FAZ GAFANHOTO ;RUA MARAJUARAS, N. 1051, Apto 9, BL 07 QD 222 ;97.584,83;105.000,00;7.07;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702304267
 8555535355818 ;MG ;DIVINOPOLIS ;MARAJO ;RUA TRES, N. 10, Apto 202, BLOCO 12 ;128.000,00;128.000,00;0.00;Apartamento, 0.00 de área total, 49.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535355818
 8444424665019 ;MG ;DIVINOPOLIS ;JARDINOPOLIS ;RUA JABOTICABAL, N. SN, Apto 752, 1 PAVIMENTO BLOCO B ;162.000,00;162.000,00;0.00;Apartamento, 0.00 de área total, 78.52 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424665019
 8444417405520 ;MG ;DIVINOPOLIS ;SANTA ROSA ;RUA ROSA FONSECA E SILVA, N. 312, Apto 1, QD 141 ZN 036 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 68.21 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417405520
 8787703276020 ;MG ;DIVINOPOLIS ;JUZA FONSECA ;RUA ALEXANDRINA FIGUEIREDO, N. 1880, Apto 102, LT 264 QD 191 ZN 25 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 48.34 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703276020
 8444412901480 ;MG ;DIVINOPOLIS ;SANTOS DUMONT ;RUA AMERICO PECANHA, N. SN, Apto 600, LT 3324 QD 103  BL 01 ;134.450,00;134.450,00;0.00;Apartamento, 0.00 de área total, 53.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412901480
 1444413366289 ;MG ;DIVINOPOLIS ;SANTO ANTONIO ;RUA BAMBUI, N. 229, Apto 401, LOTE 289 QUADRA 021 ZONA 9 SUBLOTE 007 ;523.000,00;523.000,00;0.00;Apartamento, 0.00 de área total, 120.15 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413366289
 8787710041881 ;MG ;DIVINOPOLIS ;JARDIM CANDIDES ;RUA MARAJUARAS, N. 1051, Apto 10, BL 11 ;107.586,84;107.586,84;0.00;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710041881
