
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 8444424573211 ;PE ;CABO DE SANTO AGOSTINHO ;GARAPU ;RUA AMBROSIO MARINHO FALCAO ANTIGA RUA 49, N. 148, Apto 402, . ;170.339,35;140.680,40;0.00;Apartamento, 0.00 de área total, 62.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424573211
 8444405410140 ;PE ;CABO DE SANTO AGOSTINHO ;ENSEADA DOS CORAIS ;RUA DA ALEGRIA, N. 126, Apto 203, LT 24 QD 40 ST 03 ;106.062,49;82.500,00;0.00;Apartamento, 0.00 de área total, 27.03 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405410140
 8555506849905 ;PE ;CACHOEIRINHA ;TERRA DE JOSE AGRIPI ;RUA PROJETADA 06, N. SN, LT 20/21-B QD K ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 88.50 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506849905
 8555513887728 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA MONSENHOR HIPOLITO, N. 182, Apto 103, 103, B1-A ;57.750,00;105.000,00;45.00;Apartamento, 56.85 de área total, 48.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513887728
 8444424258413 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 302, BLOCO 11 ;66.504,00;120.000,00;44.58;Apartamento, 0.00 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424258413
 8555514151423 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA  GENERAL VENCESLAU BRAZ, N. 193, Apto 3, BL M, TIPO B ;80.913,20;146.000,00;44.58;Apartamento, 0.00 de área total, 45.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514151423
 1444412320722 ;PE ;CAMARAGIBE ;JARDIM PRIMAVERA ;RUA RUI BARBOSA, N. 590, 0 ;112.217,20;188.000,00;40.31;Casa, 0.00 de área total, 60.00 de área privativa, 102.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412320722
 8787700433051 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 297, Apto 403, BL 16 ;92.040,00;153.400,00;40.00;Apartamento, 0.00 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700433051
 8787706099447 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 101, BL 25 ;79.200,00;132.000,00;40.00;Apartamento, 0.00 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706099447
 8787706552060 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 303, BL 32 ;77.506,20;129.177,00;40.00;Apartamento, 0.00 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706552060
 8555504106697 ;PE ;CAMARAGIBE ;SANTA MONICA ;AVENIDA DR BELMINO CORREIA, N. 3979, Apto 302, LT 43 BL 02 ;71.400,00;119.000,00;40.00;Apartamento, 0.00 de área total, 49.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504106697
 8444414043953 ;PE ;CAMARAGIBE ;NAZARE ;RUA DO RESENDE, N. 39, Apto 101, BL03 TIPOA ;75.000,00;125.000,00;40.00;Apartamento, 0.00 de área total, 41.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414043953
 8555527274430 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA GENERAL VENCESLAU BRAZ, N. 461, Apto 103, BL A ;74.292,80;118.000,00;37.04;Apartamento, 58.45 de área total, 48.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527274430
 10170786 ;PE ;CAMARAGIBE ;TABATINGA ;RUA HUMBERTO TEIXEIRA, QD M, LT 05 - LOT CHACARAS PETROPOLIS ;178.901,89;246.523,21;27.44;Terreno, 0.00 de área total, 0.00 de área privativa, 720.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170786
 8787704810453 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA BARAO DE SAO FRANCISCO, N. 186, Apto 203, BL 24 ;170.000,00;166.458,25;0.00;Apartamento, 0.00 de área total, 42.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704810453
 8444408468190 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA VENCESLAU BRAZ, N. 193, Apto 4, BLOCO K ;149.296,62;145.000,00;0.00;Apartamento, 0.00 de área total, 46.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408468190
 8787702984748 ;PE ;CAMARAGIBE ;TIMBI ;RUA BARAO DE SAO FRANCISCO, N. 186, Apto 401, BL 17 ;170.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 42.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702984748
 8555500252885 ;PE ;CAMARAGIBE ;NAZARE ;RUA RESENDE, N. 39, Apto 303, BL 13 ;150.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 43.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555500252885
 8787702546430 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA BARAO DE SAO FRANCISCO, N. 186, Apto 104, BL 16 ;170.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 42.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702546430
 8555529853860 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR BELMINO CORREIA, N. 4115, Apto 205, BL 5 TIPO E ;200.000,00;186.750,10;0.00;Apartamento, 0.00 de área total, 45.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529853860
 8787705231406 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 304, BL 23 ;140.000,00;118.000,00;0.00;Apartamento, 0.00 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705231406
 8444407508580 ;PE ;CAMARAGIBE ;VERA CRUZ ;RUA BARAO DE LORETO, N. 438, Apto 1, . ;158.000,00;131.869,79;0.00;Apartamento, 0.00 de área total, 45.55 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407508580
 1444414334518 ;PE ;CAMARAGIBE ;ALDEIA DOS CAMARAS ;RUA DOS ANGELINS, N. 699, LT 05 QD 24 ;860.171,99;699.235,00;0.00;Casa, 0.00 de área total, 341.86 de área privativa, 975.17 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, Terraco, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414334518
 8787705631986 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 402, BL 11 ;140.000,00;97.000,00;0.00;Apartamento, 0.00 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705631986
 1444415772942 ;PE ;CAMARAGIBE ;ALDEIA DOS CAMARAS ;RUA FLORIANOPOLIS N SN 0 B1B04, N. SN, LT 1B04 ;1.073.016,56;205.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 885.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415772942
 1444410729615 ;PE ;CAMOCIM DE SAO FELIX ;CENTRO ;RUA MANOEL ALVES, N. 44, 0 ;80.427,00;124.500,00;35.40;Casa, 0.00 de área total, 116.27 de área privativa, 116.27 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410729615
 8444405874503 ;PE ;CARNAIBA ;BAIRRO ASA BRANCA ;RUA PROJETADA DO LOTEAMENTO ASA BRANCA N 15 LOTEAM, N. 15, CASA 15 ;50.050,00;91.000,00;45.00;Casa, 0.00 de área total, 72.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405874503
 8444405781181 ;PE ;CARNAIBA ;Centro ;RUA PROJETADA A (MARGEM DIREITA PE 320 QUE LIGA CA, N. SN, CS 11 ;41.565,00;75.000,00;44.58;Casa, 0.00 de área total, 72.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405781181
 8444410394255 ;PE ;CARPINA ;SAO JOSE ;RUA DAS LARANJEIRAS, N. 23, NO LOCAL IDENTIFICADO COMO 52 ;62.197,07;119.500,00;47.96;Casa, 0.00 de área total, 54.59 de área privativa, 128.70 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410394255
 8004900004599 ;PE ;CARPINA ;VILA IPSEP ;TRAVESSA 1 TRAVESSA VALE DAS PALMEIRAS, N. 1, IPSEP ;53.386,71;97.066,75;45.00;Casa, 0.00 de área total, 52.26 de área privativa, 113.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8004900004599
 8444405259051 ;PE ;CARPINA ;BAIRRO NOVO ;RUA JOSE RODRIGUES DA SILVA, N. 05 ;56.100,00;102.000,00;45.00;Casa, 59.30 de área total, 59.30 de área privativa, 125.02 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405259051
 8555507575515 ;PE ;CARPINA ;BAIRRO NOVO ;RUA PROJETADA, N. SN, LOTE 13C QUADRA DP ;120.373,08;218.860,14;45.00;Casa, 85.01 de área total, 85.01 de área privativa, 130.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507575515
 8555513858825 ;PE ;CARPINA ;SAO JOSE ;RUA DAS JAQUEIRAS RUA PROJETADA, N. 508, L D Q Y ;64.350,00;117.000,00;45.00;Casa, 0.00 de área total, 60.60 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513858825
 8444402921209 ;PE ;CARPINA ;FLORESTINHA ;RUA PROJETADA, N. 0, AREA 1 LT01 QDH ;64.350,00;117.000,00;45.00;Casa, 0.00 de área total, 66.12 de área privativa, 141.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402921209
 8444411219945 ;PE ;CARPINA ;SENZALA ;RUA PROJETADA 10, N. 204, LT 12 QD L ;63.851,02;115.212,97;44.59;Casa, 0.00 de área total, 86.63 de área privativa, 128.66 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411219945
 8444417930462 ;PE ;CARPINA ;CARPINA ;RUA PAU DARCO, N. 89, CASA 03 LOTEAMENTO FLORESTINA ;68.454,75;123.519,95;44.59;Casa, 93.67 de área total, 65.57 de área privativa, 500.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417930462
 8444411053060 ;PE ;CARPINA ;SENZALA ;AREA DESMEMBRADA 01, N. SN, QD L, VIA LOCAL 07 ;63.924,62;115.345,77;44.59;Casa, 0.00 de área total, 57.90 de área privativa, 125.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411053060
 8555518662155 ;PE ;CARPINA ;BAIRRO NOVO ;RUA ENFERMEIRO ANTONIO VICENTE FIRMINO, N. 409, LT 05 QD DE ;41.420,36;74.739,02;44.59;Casa, 0.00 de área total, 54.22 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518662155
 8444404674306 ;PE ;CARPINA ;SAO JOSE ;RUA DAS LARANJEIRAS, Apto 11, BL A ;60.961,99;110.000,00;44.59;Apartamento, 0.00 de área total, 56.97 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404674306
 8444411553080 ;PE ;CARPINA ;SAO JOSE ;RUA DOS IPES AMARELOS, N. 7, LT 14 QD P ;71.635,89;129.260,00;44.59;Casa, 75.40 de área total, 75.40 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411553080
 8444405197730 ;PE ;CARPINA ;SANTO ANTONIO ;RUA PROJETADA 01, N. SN, QD F LT 13 ;62.469,95;112.720,96;44.59;Casa, 0.00 de área total, 69.63 de área privativa, 126.92 de área do terreno,  2 qto(s), a.serv, WC, cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405197730
 8444410978630 ;PE ;CARPINA ;SANTO ANTONIO ;RUA BENEITA COELHO MUNIZ ANTIGA RUA TRES SN QUADRA, N. SN, QD B ;79.716,61;143.840,88;44.59;Casa, 0.00 de área total, 81.07 de área privativa, 126.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410978630
 8444419790617 ;PE ;CARPINA ;SANTO ANTONIO ;RUA PROJETADA 04, N. 39, AREA DESM 07, QD E ;75.305,45;135.881,37;44.59;Casa, 0.00 de área total, 69.30 de área privativa, 137.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419790617
 8444411001150 ;PE ;CARPINA ;CENTRO ;RUA PROJETADA 01, N. SN, QD A, LT 32 ;62.058,52;111.978,58;44.59;Casa, 0.00 de área total, 65.35 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411001150
 8444402156952 ;PE ;CARPINA ;LOTEAMENTO HINDEMBUR ;VIA COLETORA 06, N. 02A, LT 02 03 QD G ;69.275,00;125.000,00;44.58;Casa, 65.08 de área total, 65.08 de área privativa, 146.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402156952
 8444404103147 ;PE ;CARPINA ;Jardim Neópolis ;RUA PROJETADA, N. 222, QD CR, LT 20 ;69.607,52;125.600,00;44.58;Casa, 66.12 de área total, 66.12 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404103147
 8444411148894 ;PE ;CARPINA ;CARPINA ;RUA PROJETADA, N. 32, LT 32 QD UNICA ;64.287,20;116.000,00;44.58;Casa, 0.00 de área total, 72.00 de área privativa, 125.55 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411148894
 8444411237366 ;PE ;CARPINA ;RAIO DE LUZ ;RUA RUA PROJETADA 09, N. 123, 123, F07 ;86.787,72;156.600,00;44.58;Casa, 82.00 de área total, 82.00 de área privativa, 126.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), sacada, cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411237366
 8444412691133 ;PE ;CARPINA ;SENZALA ;RUA PROJETADA 05, N. 06, QD E ;90.334,60;163.000,00;44.58;Casa, 0.00 de área total, 77.79 de área privativa, 136.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412691133
 8444403709890 ;PE ;CARPINA ;BAIRRO NOVO ;RUA PROJETADA, N. SN, QD T  LT 18 ;49.878,00;90.000,00;44.58;Casa, 0.00 de área total, 73.40 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403709890
 8444406130087 ;PE ;CARPINA ;BAIRRO NOVO ;RUA JOSE SALES, N. A1 ;68.720,80;124.000,00;44.58;Casa, 0.00 de área total, 75.11 de área privativa, 100.17 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406130087
 8444405242329 ;PE ;CARPINA ;CAJA ;RUA PROJETADA 01, N. SN, LT 08, QD D ;49.878,00;90.000,00;44.58;Casa, 0.00 de área total, 66.77 de área privativa, 143.19 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405242329
 8444405392231 ;PE ;CARPINA ;CAJA ;R ELZA MARIA DE MELO FRANCA (ANTIGA R PROJETADA 1), N. SN, QD A LT 40 ;67.612,40;122.000,00;44.58;Casa, 0.00 de área total, 66.12 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405392231
 8444405439459 ;PE ;CARPINA ;CAJA ;RUA PROJETADA 01, N. SN, LT 01 QD B ;76.479,60;138.000,00;44.58;Casa, 0.00 de área total, 78.04 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405439459
 8444402394926 ;PE ;CARPINA ;SAO JOSE ;RUA PROJETADA QD Y AR DESM 4, N. 0, DOS LOTES 15 17 E 19 ;64.841,40;117.000,00;44.58;Terreno, 0.00 de área total, 0.00 de área privativa, 128.45 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402394926
 8444403485054 ;PE ;CARPINA ;SAO JOSE ;RUA PROJETADA, N. 6, 0 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 70.61 de área privativa, 131.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403485054
 8444403636656 ;PE ;CARPINA ;SAO JOSE ;RUA PROJETADA, N. SN, LT 19  QD M ;61.826,65;111.560,17;44.58;Casa, 0.00 de área total, 74.76 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403636656
 8444404149511 ;PE ;CARPINA ;SAO JOSE ;RUA PROJETADA, N. 87, LT 0122, QD III ;44.336,00;80.000,00;44.58;Casa, 0.00 de área total, 54.90 de área privativa, 128.70 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404149511
 8444405525126 ;PE ;CARPINA ;SAO JOSE ;RUA PROJETADA 08, N. SN, QD J, LT 37 ;82.021,60;148.000,00;44.58;Casa, 0.00 de área total, 73.70 de área privativa, 160.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405525126
 8444414970706 ;PE ;CARPINA ;SAO JOSE ;RUA PROJETADA 2, N. 26, AREA 07, GLEBA 10 ;72.600,20;131.000,00;44.58;Casa, 0.00 de área total, 70.44 de área privativa, 128.05 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414970706
 8444421980738 ;PE ;CARPINA ;SAO JOSE ;RUA DOS FLAMBOYANTES, N. 97, LT 16 QD K ;77.588,00;140.000,00;44.58;Casa, 0.00 de área total, 65.06 de área privativa, 112.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421980738
